Fecha,DI-001 NIVEL,PV Nivel FT310,FDBK Nivel FT310,OP Nivel FT310,PV Nivel FT311,FDBK Nivel FT311,OP Nivel FT311,PV Nivel FT312,FDBK Nivel FT312,OP Nivel FT312,PV Nivel FT313,FDBK Nivel FT313,OP Nivel FT313,PV Nivel FT314,FDBK Nivel FT314,OP Nivel FT314,PV Nivel FT315,FDBK Nivel FT315,OP Nivel FT315,PV Nivel FT316,FDBK Nivel FT316,OP Nivel FT316,PV Nivel FT317,FDBK Nivel FT317,OP Nivel FT317,PV Aire FT310,PV Aire FT311,PV Aire FT312,PV Aire FT313,PV Aire FT314,PV Aire FT315,PV Aire FT316,PV Aire FT317
2024-04-04T16:19:15.000Z,94.1648178101,26.3840732574,64.4323272705,65.0,9.2254943848,68.6447601318,69.2066192627,3.5624606609000002,56.9464416504,57.1265220642,11.7605066299,89.0999526978,88.595123291,8.4334459305,45.3220672607,45.7979927063,9.1301593781,91.0151519775,90.7640991211,8.2483930588,63.9428138733,63.8232269287,7.9172735214,63.5525245667,63.4579544067,58.6111526489,199.078414917,258.4381408691,89.6096954346,69.5319290161,69.7048797607,69.7950439453,59.8831291199
2024-04-04T16:19:20.000Z,94.2783737183,24.9662971497,64.4323272705,65.0,9.062207222,68.8708572388,69.2605133057,3.5741596222,56.842590332,57.6586265564,11.4693927765,89.1512756348,89.109085083,8.7943019867,45.1988067627,46.1412811279,9.1262178421,90.8643569946,89.870262146,8.3570928574,63.9415473938,63.5469360352,8.0216159821,63.4435195923,63.5055503845,58.2534751892,199.12890625,258.5160217285,89.6212921143,69.5419769287,69.7031326294,69.8156738281,59.8812065125
2024-04-04T16:19:25.000Z,94.3172531128,23.8179454803,64.4323272705,65.0,8.8699331284,68.9952697754,69.3143997192,3.3328278065,57.9875144958,58.1907310486,11.3442525864,89.0986404419,89.6230545044,8.6929121017,45.7426376343,46.4845695496,9.996421814,89.7969589233,88.9764328003,8.4657926559,63.9402809143,63.2706489563,7.9761347771,63.4617919922,63.553150177,58.0616531372,199.0586853027,258.5939331055,89.6328964233,69.5520172119,69.7013931274,69.8363037109,59.8792800903
2024-04-04T16:19:30.000Z,94.0442428589,23.8182067871,64.4323272705,65.0,8.6776590347,69.1196746826,69.3661499023,3.0914959908,59.132434845,58.8665237427,11.2191133499,89.0459976196,90.1643295288,8.5915231705,46.2864685059,46.7768936157,10.8666267395,88.7295608521,88.4383926392,8.5744934082,63.9390144348,63.266078949,7.9306535721,63.4800643921,63.6044464111,58.5768966675,198.9884643555,258.6718139648,89.644493103,69.5620651245,69.6996536255,69.8569259644,59.8773574829
2024-04-04T16:19:35.000Z,93.7712402344,23.8184680939,64.4323272705,65.0,8.5662651062,69.1895828247,69.4163970947,2.9213194847,59.5109443665,59.642250061,10.8001766205,89.2964019775,90.7245941162,8.5662927628,46.6114730835,47.0337753296,11.5295248032,87.9179611206,88.1478042603,8.5699577332,63.93775177,63.4504928589,7.8851723671,63.498336792,63.6583175659,59.0921401978,198.9984741211,258.6737670898,89.6560974121,69.5721130371,69.6979064941,69.822303772,59.8754310608
2024-04-04T16:19:40.000Z,93.5291442871,23.8187274933,64.4404373169,65.0,8.5832004547,69.1730270386,69.4666519165,2.8640413284,58.6734237671,60.4179763794,9.9150857925,90.0276260376,91.2848510742,8.6619024277,46.5892753601,47.2906570435,11.8634996414,87.5122146606,87.857208252,8.3857564926,63.9364852905,63.6349067688,7.8396916389,63.5166091919,63.712184906,59.4286003113,199.1357574463,258.5551757812,89.6677017212,69.5821609497,69.6961669922,69.7000045776,59.8735084534
2024-04-04T16:19:45.000Z,93.4191589355,23.8189888,64.4831924438,65.0,8.6001358032,69.156463623,69.3077011108,2.8067631721,57.835899353,60.0209121704,9.0299949646,90.7588500977,91.1538543701,8.7575111389,46.567073822,47.649105072,12.1974744797,87.1064758301,89.0063400269,8.2015562057,63.935218811,63.6187095642,7.794210434,63.5348815918,63.540725708,59.0009040833,199.2730560303,258.4366149902,89.6792984009,69.5922088623,69.6944198608,69.5777130127,59.8715858459
2024-04-04T16:19:50.000Z,93.309173584,23.8192501068,64.5259475708,65.0,8.6882019043,69.0216674805,69.0031356812,2.8271245956,57.2120132446,58.807510376,8.5184755325,91.240272522,90.5416946411,8.5780153275,46.78490448,48.078250885,11.8775672913,87.5008468628,91.1576080322,8.2721910477,63.9339523315,63.4628677368,7.8799915314,63.4430999756,63.2124137878,58.5732078552,199.4103546143,258.4877929688,89.69090271,69.6022567749,69.7427902222,69.5659561157,59.9065284729
2024-04-04T16:19:55.000Z,93.2313537598,23.9246807098,64.55859375,65.0,8.8893175125,68.6989517212,68.6985702515,2.9708812237,56.9276618958,57.5941047668,8.6006860733,91.3246765137,89.9295272827,7.961286068,47.384223938,48.5074005127,10.5184240341,89.1668548584,93.3088684082,8.7478456497,63.9326858521,63.3070297241,8.1743917465,63.1764068604,62.8841056824,58.2915802002,199.5476531982,258.8087463379,89.7024993896,69.6123046875,69.8707962036,69.7298812866,60.0000610352
2024-04-04T16:20:00.000Z,93.291343689,24.4808006287,64.5479049683,65.0,9.0904331207,68.3762359619,68.6274490356,3.1146376133,56.6433143616,57.6718139648,8.6828966141,91.409072876,89.9257659912,7.3445563316,47.9835472107,48.3775482178,9.1592817307,90.8328704834,93.4465408325,9.2234992981,63.9314193726,63.3730239868,8.4687929153,62.9097137451,62.873008728,58.6359367371,199.6849517822,259.1297302246,89.7141036987,69.6223526001,69.9988098145,69.8937988281,60.0935974121
2024-04-04T16:20:05.000Z,93.3513336182,25.0369224548,64.5372161865,65.0,9.2044382095,68.2483825684,68.7190933228,3.1319782734,56.7325363159,58.6497077942,8.8663492203,91.2771453857,90.3461837769,7.1855196953,48.1375617981,47.8579597473,8.2581691742,91.7738800049,92.1802902222,9.4084634781,63.9301567078,63.5936813354,8.6383886337,62.8213233948,63.0830726624,58.9802932739,199.8222503662,259.3737792969,89.7257080078,69.6323928833,70.0791625977,69.9913711548,60.1524658203
2024-04-04T16:20:10.000Z,93.3955993652,25.3172550201,64.5305633545,65.0,9.1797599792,68.4307403564,68.8107299805,2.9480605125,57.4164962769,59.6275978088,9.2109832764,90.8008117676,90.7666015625,7.7551469803,47.5826339722,47.3383674622,8.0862560272,91.5606613159,90.9140396118,9.1306371689,63.9288902283,63.8143424988,8.6092910767,63.0167922974,63.2931365967,59.2554321289,199.9595489502,259.4953613281,89.7373046875,69.6424407959,70.0836486816,69.983291626,60.1561393738
2024-04-04T16:20:15.000Z,93.3722610474,24.4126148224,64.5412597656,65.0,9.1550827026,68.6131057739,68.7368392944,2.7641427517,58.1004524231,59.116973877,9.5556163788,90.3244781494,91.2579803467,8.3247737885,47.0277061462,47.3605575562,7.9143433571,91.347442627,90.9862213135,8.8528118134,63.9276237488,63.9313735962,8.5801935196,63.2122612,63.2590408325,59.2331695557,200.0968475342,259.6169433594,89.7489089966,69.6524887085,70.0881347656,69.9752197266,60.1598129272
2024-04-04T16:20:20.000Z,93.3489303589,23.5079746246,64.5519638062,65.0,9.2227668762,68.5815811157,68.5487823486,2.6932420731,58.3994064331,57.5796279907,9.4937896729,90.2766647339,91.7983016968,8.6596517563,46.78074646,47.7564430237,7.8027024269,91.3933563232,91.9816055298,8.6236248016,63.9263572693,63.9769210815,8.5510959625,63.3152732849,63.0565338135,59.2109069824,200.1453857422,259.6508483887,89.7605056763,69.6625366211,70.0926208496,69.9671478271,60.1634864807
2024-04-04T16:20:25.000Z,93.3249740601,22.6911334991,64.5606155396,65.0,9.4377422333,68.2089614868,68.3607177734,2.8025729656,58.0843734741,56.0422782898,8.7837715149,90.9122314453,92.3386306763,8.6201696396,47.0249176025,48.1523323059,7.7871789932,91.8525009155,92.9769897461,8.4720029831,63.9250907898,64.0224761963,8.5219984055,63.2708473206,62.8540267944,59.2190361023,200.0523986816,259.544921875,89.7721099854,69.6725845337,70.0971069336,69.9590682983,60.1671600342
2024-04-04T16:20:30.000Z,93.2983093262,22.2447280884,64.5606155396,65.0,9.6527175903,67.8363494873,68.4105834961,2.9119038582,57.7693443298,55.8646659851,8.0737524033,91.5477981567,91.9055252075,8.580686569200001,47.2690849304,48.0811843872,7.7716550827,92.3116531372,92.7932128906,8.3203811646,63.9238243103,64.1714553833,8.4928998947,63.2264213562,63.0108413696,59.3553924561,199.9593963623,259.4389953613,89.7837142944,69.6826324463,70.1015930176,69.9509963989,60.1708335876
2024-04-04T16:20:35.000Z,93.2716522217,21.798324585,64.5606155396,65.0,9.7149877548,67.7140197754,68.6268920898,3.0212347507,57.5623016357,56.6382293701,7.9186067581,91.7265090942,90.7914733887,8.4657230377,47.3935852051,47.6833267212,7.756131649,92.3514862061,91.7845840454,8.168759346,63.9225616455,64.3927993774,8.4138860703,63.2839660645,63.4190139771,59.4917488098,199.9317474365,259.3978881836,89.7953109741,69.6926803589,70.1060791016,69.9429244995,60.1745071411
2024-04-04T16:20:40.000Z,93.2575149536,21.441488266,64.5606155396,65.0,9.5333213806,67.9915237427,68.8431930542,3.1305654049,57.527759552,57.4117927551,8.6498260498,91.1754302979,89.6774215698,8.2301836014,47.3269233704,47.2854690552,7.7406077385,91.7214889526,90.7759552002,8.0171375275,63.921295166,64.6141433716,8.2551345825,63.5044021606,63.8271865845,59.6133766174,200.0084838867,259.4603271484,89.8069152832,69.7027206421,70.1105651855,69.9348449707,60.1781806946
2024-04-04T16:20:45.000Z,93.2975082397,21.4715099335,64.5606155396,65.0,9.3516550064,68.2690200806,68.9569854736,3.2398962975,57.4932174683,58.3799552917,9.3810453415,90.6243515015,89.7197875977,7.9946446419,47.2602577209,47.0039863586,7.7250843048,91.0914916992,89.7673339844,7.8655157089,63.9200286865,64.3653182983,8.0963821411,63.7248382568,63.7516098022,59.6713867188,200.0852050781,259.5227355957,89.8185119629,69.7127685547,70.1150588989,69.9267730713,60.181854248
2024-04-04T16:20:50.000Z,93.3375015259,21.5015335083,64.5606155396,65.0,9.1699895859,68.5465164185,68.9989471436,3.245162487,57.4586791992,59.4844665527,9.7154388428,90.4000167847,90.5724334717,8.0719652176,46.9872779846,46.8040466309,8.0001955032,90.4614944458,88.7587051392,7.8583850861,63.918762207,63.7870483398,8.0779895782,63.7255706787,63.3370780945,59.7293968201,200.1619415283,259.5851745605,89.830116272,69.7228164673,70.1195449829,69.9186935425,60.1855278015
2024-04-04T16:20:55.000Z,93.3674926758,21.5374908447,64.5606155396,65.0,8.9883232117,68.8240203857,69.0409088135,3.0861463547,57.4241371155,60.5889778137,9.4233837128,90.6914978027,91.4250869751,8.6431827545,46.3885955811,46.6041030884,8.7341184616,89.8315048218,87.7500762939,8.0793552399,63.9174957275,63.208782196,8.2811765671,63.3794708252,62.9225463867,59.736125946,200.2386779785,259.6476135254,89.8417129517,69.7328643799,70.1240310669,69.9106216431,60.189201355
2024-04-04T16:21:00.000Z,93.3541641235,21.5991516113,64.5606155396,65.0,8.8066577911,69.1015167236,69.0597610474,2.9271302223,57.3895950317,60.1822967529,9.1313285828,90.9829788208,91.8009033203,9.2144012451,45.7899169922,47.1739120483,9.4680423737,89.2015075684,88.0368499756,8.3003263474,63.916229248,63.2320098877,8.4843626022,63.033367157,62.8334884644,59.5207824707,200.3153991699,259.7100524902,89.8533172607,69.7429122925,70.1285171509,69.9025497437,60.1928749084
2024-04-04T16:21:05.000Z,93.3408279419,21.6608142853,64.5606155396,65.0,8.7513971329,69.1499252319,69.0624008179,2.827678442,57.2973709106,58.7149925232,8.8392724991,91.2744598389,91.8420715332,9.2259998322,45.9121322632,48.2839660645,9.844786644,89.1832962036,89.2327957153,8.4156093597,63.8501625061,63.6773986816,8.5983486176,62.8052482605,62.9728660583,59.3054389954,200.3921356201,259.8196105957,89.8649215698,69.7529602051,70.1330032349,69.9368591309,60.1965484619
2024-04-04T16:21:10.000Z,93.3162536621,21.7431564331,64.5585784912,65.0,8.898744583100001,68.8311462402,69.065032959,2.8236978054,57.1126899719,57.2476882935,8.5472173691,91.5659408569,91.8832397461,8.3406257629,47.1898269653,49.3940162659,9.6490373611,90.1456756592,90.4287414551,8.361495018,63.680229187,64.1227874756,8.5693597794,62.7662353516,63.1122436523,59.1888923645,200.4688720703,260.0046691895,89.8765182495,69.7630081177,70.1374893188,70.039100647,60.2002220154
2024-04-04T16:21:15.000Z,93.2428512573,21.9134368896,64.5478897095,65.0,9.0460920334,68.5123748779,68.8726577759,2.8197171688,56.9280090332,56.633014679,8.2551622391,91.857421875,91.4750671387,7.4552526474,48.4675216675,49.5125656128,9.4532871246,91.1080551147,91.604850769,8.3073806763,63.5102958679,64.4936065674,8.5403718948,62.7272224426,63.2476005554,59.4924468994,200.5455932617,260.1897583008,89.8881225586,69.7730484009,70.1419754028,70.1413421631,60.2038955688
2024-04-04T16:21:20.000Z,93.1694564819,22.0837173462,64.5372009277,65.0,9.2457122803,68.1935958862,68.5431747437,2.8157365322,57.1330490112,56.6177444458,8.4509735107,91.8312530518,90.7510147095,6.9543099403,49.0274009705,48.9340782166,8.7700252533,91.9791412354,92.7670135498,8.1638240814,63.5704116821,64.8120117188,8.5113830566,62.8370399475,63.3801231384,59.7960014343,200.5606079102,260.2335510254,89.8997192383,69.7830963135,70.1464614868,70.172416687,60.2075691223
2024-04-04T16:21:25.000Z,93.091003418,22.2216453552,64.5285415649,65.0,9.5281295776,67.8748168945,68.2136993408,2.8117558956,57.9553947449,56.6024703979,9.4195585251,91.3019256592,90.0269546509,7.0622987747,48.4502792358,48.355594635,7.3145499229,92.7056121826,93.92918396,7.8785939217,63.9949226379,65.1304168701,8.4823951721,63.1826057434,63.5126495361,60.0316963196,200.4778442383,260.0536499023,89.9113235474,69.7931442261,70.1509475708,70.0907592773,60.2112426758
2024-04-04T16:21:30.000Z,92.9910125732,22.2216453552,64.5285415649,65.0,9.8105478287,67.5560455322,68.1318893433,2.807775259,58.7777404785,56.4890022278,10.3881425858,90.7725982666,89.478515625,7.1702871323,47.8731536865,48.188457489,5.8590750694,93.4320831299,93.886138916,7.5933637619,64.4194335938,65.1824417114,8.4534063339,63.5281715393,63.7208786011,59.9780960083,200.3950805664,259.8737182617,89.9229278564,69.8031921387,70.1554336548,70.0090942383,60.2149162292
2024-04-04T16:21:35.000Z,92.8910293579,22.2216453552,64.5285415649,65.0,9.960694313,67.386177063,68.2221984863,2.8920783997,58.8572998047,56.3072891235,10.9974241257,90.4152679443,89.0521011353,7.1276135445,47.6736106873,48.3071784973,5.1915121078,93.5804672241,93.0055847168,7.3927402496,64.6839294434,65.0493545532,8.3566970825,63.7880058289,63.981716156,59.9244918823,200.3123168945,259.7658996582,89.9345245361,69.8132400513,70.1599197388,69.9631118774,60.2185897827
2024-04-04T16:21:40.000Z,92.8611831665,22.3924312592,64.5305709839,65.0,9.900970459,67.4525756836,68.3125,3.1164569855,57.7583236694,56.125579834,11.0366153717,90.3308486938,88.6256942749,6.8458914757,48.0731620789,48.4258956909,5.7740926743,92.8116226196,92.1250228882,7.3263583183,64.6945343018,64.9162597656,8.1525382996,63.911819458,64.2425537109,59.9211921692,200.2295379639,259.7724914551,89.9461288452,69.8232879639,70.1644058228,69.9737167358,60.2222633362
2024-04-04T16:21:45.000Z,93.131149292,23.2931976318,64.5412597656,65.0,9.8412475586,67.5189743042,68.3225708008,3.3408355713,56.6593437195,56.9418258667,11.0758056641,90.2464370728,88.4165267944,6.5641694069,48.4727134705,47.703994751,6.3566737175,92.0427780151,91.0523300171,7.259976387,64.7051467896,64.5280685425,7.9483785629,64.0356369019,64.1711349487,60.1328926086,200.146774292,259.779083252,89.9577255249,69.8333358765,70.1688995361,69.9843215942,60.2259368896
2024-04-04T16:21:50.000Z,93.4011077881,24.1939659119,64.5519485474,65.0,9.7815246582,67.5853729248,68.276802063,3.4064776897,56.2608299255,58.4527168274,11.3150415421,89.9898071289,88.3585739136,6.8055129051000005,48.1093101501,46.3969688416,7.0368485451,91.1503372192,89.8459091187,7.3502693176000005,64.7157592773,63.962310791,7.7442193031,64.0851516724,63.8684425354,60.3445930481,200.1094512939,259.7856750488,89.969329834,69.8433761597,70.1733856201,69.994934082,60.2324562073
2024-04-04T16:21:55.000Z,93.6597213745,24.9036121368,64.5626373291,65.0,9.7218017578,67.6517715454,68.2310256958,3.2198348045,56.9755859375,59.9636039734,11.8722143173,89.4594802856,88.3006210327,7.8781824112,46.5333175659,45.0899391174,7.872133255,90.0614471436,88.6394805908,7.6895713806,64.7263641357,63.3965530396,7.5400600433000005,64.0165939331,63.5657501221,60.4809799194,200.144317627,259.7922668457,89.9809265137,69.8534240723,70.1778717041,70.0055389404,60.2435035706
2024-04-04T16:22:00.000Z,93.8696975708,24.7942237854,64.5733261108,65.0,9.662078857400001,67.718170166,68.2394180298,3.0331916809,57.6903419495,59.6173973083,12.4293880463,88.9291534424,88.3770828247,8.9508523941,44.9573249817,44.943069458,8.7074184418,88.9725646973,88.5509033203,8.0288724899,64.7369766235,63.0847969055,7.3359007835,63.9480361938,63.1177635193,60.2946166992,200.17918396,259.7988586426,89.9925308228,69.8634719849,70.1823577881,70.0161514282,60.2545509338
2024-04-04T16:22:05.000Z,94.0796661377,24.684835434,64.5840148926,65.0,9.602355957,67.7845687866,68.2855682373,3.012437582,57.6696243286,57.9763908386,12.4904661179,88.7221984863,88.5472488403,9.4563970566,44.280506134,45.6050796509,9.3221759796,88.4810409546,89.2416992188,8.3681745529,64.5143127441,62.9501342773,7.4931554794,63.6288909912,62.5684700012,60.108253479,200.1455078125,259.7499389648,89.9967956543,69.8698883057,70.1868438721,70.0267562866,60.2655982971
2024-04-04T16:22:10.000Z,94.2594451904,24.2823905945,64.5906677246,65.0,9.5426330566,67.8509674072,68.3317260742,3.2557842731,56.4780158997,56.3353843689,11.7617444992,89.0300521851,88.717414856,9.0590581894,45.0352058411,46.2670936584,9.5858469009,88.9405517578,89.9325027466,8.7074766159,63.9202804565,62.8154716492,8.2257947922,62.9108047485,62.0191802979,59.9658927917,200.0027008057,259.6125793457,89.9893722534,69.870513916,70.1913299561,70.037361145,60.2766456604
2024-04-04T16:22:15.000Z,94.3094940186,22.620765686,64.5799789429,65.0,9.482910156199999,67.9173660278,68.4831466675,3.4991309643,55.2864074707,56.2285232544,11.0330219269,89.3379135132,88.8261947632,8.6617193222,45.7899055481,46.2902145386,9.8495178223,89.400062561,89.8322525024,9.0467777252,63.3262481689,62.9736022949,8.9584341049,62.1927223206,62.1306915283,60.0125846863,199.8598937988,259.4752197266,89.9819564819,69.8711471558,70.19581604,70.0479736328,60.2876930237
2024-04-04T16:22:20.000Z,94.3595428467,20.9591407776,64.5692901611,65.0,9.3794231415,67.9837646484,68.7080764771,3.5836548805,55.0458755493,57.193069458,10.8000469208,89.384223938,88.8920974731,8.4992656708,45.9586105347,45.8671455383,10.0350198746,89.4971542358,89.1795501709,9.0918121338,62.9611663818,63.3362159729,9.3041715622,61.9003067017,62.7036972046,60.0592727661,199.8516845703,259.478302002,89.9745330811,69.8717727661,70.200302124,70.0585784912,60.298740387
2024-04-04T16:22:25.000Z,94.3955383301,19.4525985718,64.5606155396,65.0,9.2061443329,68.050163269,68.9330062866,3.4148995876,56.3220596313,58.1576194763,11.3576545715,89.0134429932,88.9580078125,8.7113876343,45.1928100586,45.4440765381,10.095864296,89.0162887573,88.5268478394,8.6675691605,62.9612045288,63.6988258362,9.0329084396,62.2867164612,63.2766990662,60.1280593872,200.0581207275,259.7053527832,89.9671173096,69.8724060059,70.204788208,70.069190979,60.3097877502
2024-04-04T16:22:30.000Z,94.3722305298,18.6141395569,64.5606155396,65.0,9.0328655243,68.1165618896,69.0857162476,3.2461445332,57.5982398987,58.7229728699,11.9152622223,88.6426620483,89.0938186646,8.9235105515,44.4270095825,45.5437698364,10.1567087173,88.5354232788,88.9101104736,8.2433252335,62.9612426758,63.7055664062,8.7616443634,62.673122406,63.4290504456,60.2920188904,200.2645721436,259.9324035645,89.9597015381,69.8730316162,70.209274292,70.0797958374,60.3208351135
2024-04-04T16:22:35.000Z,94.3489227295,17.775680542,64.5606155396,65.0,8.8595867157,68.2456359863,69.1879043579,3.0773892403,58.3564720154,59.0090789795,11.9877061844,88.6593399048,89.2785186768,8.9698314667,44.2124176025,46.0091552734,9.9890108109,88.6303863525,90.0180740356,8.1047811508,62.9612808228,63.4633636475,8.4903812408,62.9413719177,63.2871437073,60.4559783936,200.2705535889,259.9119873047,89.9522781372,69.873664856,70.1650390625,70.0289535522,60.2909049988
2024-04-04T16:22:40.000Z,94.3249816895,16.974773407,64.5606155396,65.0,8.6863079071,68.4748458862,69.2900924683,2.9086341858,58.2873191833,59.2951850891,11.2851428986,89.2949752808,89.463218689,8.7512979507,44.878326416,46.4745407104,9.4562339783,89.6452026367,91.1260299683,8.4226179123,62.9613189697,63.221157074,8.2191171646,63.0208702087,63.145236969,60.5689620972,199.9563446045,259.4961853027,89.9448623657,69.8742904663,70.04296875,69.8799438477,60.1955184937
2024-04-04T16:22:45.000Z,94.298324585,16.336063385,64.5606155396,65.0,8.5130290985,68.7040557861,69.4064025879,2.7398788929,58.2181663513,59.2112503052,10.5825786591,89.9306030273,89.5882644653,8.5327634811,45.5442390442,46.9655952454,8.9234571457,90.6600112915,91.6470870972,8.7404537201,62.9613571167,63.4529953003,7.9478540421,63.1003684998,63.1797370911,60.4617576599,199.6421356201,259.0804138184,89.9374389648,69.8749160767,69.9208984375,69.7309341431,60.1001281738
2024-04-04T16:22:50.000Z,94.2716598511,15.6973543167,64.5606155396,65.0,8.3397502899,68.933265686,69.5326080322,2.6455869675,58.1490097046,58.8680381775,10.1405067444,90.2894287109,89.6715240479,8.2304840088,46.1546592712,47.4746360779,8.3906812668,91.2660369873,91.7569046021,8.8121013641,62.9613952637,64.0169906616,7.8193936348,63.1798667908,63.3378410339,60.3545570374,199.5411987305,258.8918762207,89.9300231934,69.8755493164,69.8511657715,69.6495285034,60.047668457
2024-04-04T16:22:55.000Z,94.2387466431,15.2430582047,64.5606155396,65.0,8.1664714813,69.1624755859,69.658821106,2.6704449653999998,58.0798568726,58.5248260498,10.1152544022,90.2053451538,89.754776001,7.7942023277,46.6762924194,47.9836807251,7.857904911,91.217956543,91.8667221069,8.4898176193,62.9614334106,64.5809860229,7.9194355011,63.2593650818,63.4959487915,60.2272453308,199.7815093994,259.0670166016,89.9225997925,69.8761749268,69.8651809692,69.6762924194,60.0638961792
2024-04-04T16:23:00.000Z,94.1787567139,15.5873746872,64.5606155396,65.0,7.9931926727,69.3916854858,69.822807312,2.6953027248,58.0107040405,58.5780029297,10.0900020599,90.1212539673,89.7283935547,7.3579206467,47.1979255676,47.8207778931,7.3251285553,91.1698760986,92.067855835,8.1675338745,62.9614715576,64.6868972778,8.0194768906,63.3388633728,63.6224708557,60.0128669739,200.0218200684,259.2421569824,89.915184021,69.8768081665,69.8791885376,69.7030563354,60.0801239014
2024-04-04T16:23:05.000Z,94.1187591553,15.9316921234,64.5606155396,65.0,7.8199138641,69.6208953857,70.0133056641,2.6648592949000003,58.1395683289,58.9093856812,10.064748764,90.0939178467,89.6250762939,7.3035569191,47.2416877747,47.1862678528,6.9379496574,91.1217956543,92.3330764771,7.9060707092,63.1614532471,64.4713134766,7.9521546364,63.5004768372,63.7268180847,59.7984848022,200.1346740723,259.326171875,89.9074172974,69.8774337769,69.8932037354,69.7298202515,60.0963516235
2024-04-04T16:23:10.000Z,94.0418930054,16.2469158173,64.5626525879,65.0,7.6466350555,69.8501052856,70.2038116455,2.5457775593000003,58.585811615,59.2407684326,10.0394964218,90.1575546265,89.5217514038,7.8613414764,46.5195121765,46.5517616272,6.7841382027,91.0737075806,92.5982971191,7.7420916557,63.6819114685,64.2557373047,7.6165757179,63.793712616,63.8311691284,59.6659927368,200.0432434082,259.2641296387,89.8990859985,69.8780670166,69.9072113037,69.7565841675,60.1125793457
2024-04-04T16:23:15.000Z,93.8917541504,16.4384288788,64.5733413696,65.0,7.4733562469,70.0793151855,70.1712493896,2.4266955853,59.0320549011,59.5721511841,10.0142440796,90.2211837769,89.935295105,8.4191265106,45.7973365784,46.891418457,6.6303267479,91.0256271362,93.0727005005,7.5781130790999995,64.2023696899,64.0354156494,7.2809967995000004,64.0869445801,63.7017745972,59.8816833496,199.9517974854,259.2020568848,89.8907546997,69.878692627,69.9212265015,69.7833480835,60.1288070679
2024-04-04T16:23:20.000Z,93.741607666,16.629940033,64.5840301514,65.0,7.4085321426,70.1509933472,69.9818878174,2.3076138496,59.30859375,59.9035301208,9.7206525803,90.5184936523,90.7121963501,8.5876264572,45.7798614502,47.9159164429,6.6214308739,91.0708084106,93.6941604614,7.5920147896,64.4988479614,63.8117752075,7.2104811668,64.1017990112,63.4080581665,60.0973739624,199.9683227539,259.2276916504,89.8824310303,69.8793258667,69.9352340698,69.8101043701,60.14503479
2024-04-04T16:23:25.000Z,93.6060638428,16.788066864,64.5906600952,65.0,7.5154986382,69.9731369019,69.7925186157,2.1885318756,59.316318512,60.2349128723,9.0020179749,91.1859359741,91.4890899658,8.13950634,46.878616333,48.9404144287,6.8420791626,91.263710022,94.315612793,7.8876771927,64.4405517578,63.5881347656,7.5598211288,63.6756858826,63.1143417358,60.2259483337,200.1558685303,259.3922119141,89.8740997314,69.8799514771,69.9492492676,69.8368682861,60.1612625122
2024-04-04T16:23:30.000Z,93.5327453613,16.8038539886,64.5799713135,65.0,7.6224646568,69.7952880859,69.7864379883,2.0694499016,59.3240432739,59.8202629089,8.2833833694,91.8533782959,91.6309127808,7.6913862228,47.9773712158,49.1131668091,7.0627269745,91.4566192627,94.2839279175,8.183339119,64.3822555542,63.8199272156,7.9091610909,63.2495727539,63.0862922668,59.9831352234,200.3434143066,259.5567016602,89.8657684326,69.8805847168,69.9632644653,69.8636322021,60.1774902344
2024-04-04T16:23:35.000Z,93.4594192505,16.8196411133,64.5692749023,65.0,7.7294306755,69.61743927,69.9061584473,2.0694797039,59.0821723938,58.8935852051,7.8986134529,92.2506332397,91.3368530273,7.4692454338,48.6642189026,48.701335907,7.0206880569,91.8556900024,93.8039627075,8.2856750488,64.3239593506,64.3643035889,8.182595253,63.0454483032,63.2405776978,59.740322113,200.3874816895,259.6056213379,89.8574447632,69.8812103271,69.9772720337,69.8903961182,60.1937179565
2024-04-04T16:23:40.000Z,93.4233856201,16.8691978455,64.5565643311,65.0,7.8363966942,69.4395904541,70.0258789062,2.2584986687,58.4442749023,57.9669036865,8.0435695648,92.2192077637,91.0427856445,7.6056556702,48.6975135803,48.2895050049,6.5618562698,92.5818939209,93.3239974976,8.0812683105,64.265663147,64.9086837769,8.3355913162,63.1935386658,63.394859314,59.5380058289,200.203918457,259.4710693359,89.8491134644,69.8818435669,69.9912872314,69.9171600342,60.209941864
2024-04-04T16:23:45.000Z,93.5466995239,17.0630950928,64.5351791382,65.0,7.9433631897,69.2617340088,70.1163253784,2.4475176334,57.8063774109,58.2507972717,8.1885271072,92.1877746582,90.8008575439,7.7420663834,48.7308120728,47.506893158,6.1030244827,93.3080978394,92.8479309082,7.8768610954,64.2073669434,65.2310638428,8.4885883331,63.3416290283,63.5622825623,59.5087852478,200.0203552246,259.3365478516,89.8407897949,69.8824691772,70.0052947998,69.9439239502,60.2261695862
2024-04-04T16:23:50.000Z,93.6700134277,17.2569923401,64.5137939453,65.0,7.9535827637,69.3379211426,70.1864013672,2.5191216469,57.652305603,59.3773269653,8.4867544174,92.0170898438,90.5952072144,8.1166801453,48.2540435791,46.4661979675,5.9337887764,93.4197692871,92.3745727539,7.555513382,64.2815170288,65.3989257812,8.5036859512,63.4897193909,63.7388458252,59.4795608521,199.9788208008,259.3192138672,89.8324584961,69.8830947876,70.0193099976,69.9706878662,60.2423973083
